cd_code;cd_codeext;cd_etiquet;cd_cd_code;cd_r1_code;cd_r2_code;cd_r3_code;cd_r4_code;cd_prop;cd_gest;cd_user;cd_proptyp;cd_statut;cd_etat;cd_dateaig;cd_dateman;cd_datemes;cd_avct;cd_type;cd_dia_int;cd_dia_ext;cd_color;cd_long;cd_nbcable;cd_occup;cd_comment;cd_creadat;cd_majdate;cd_majsrc;cd_abddate;cd_abdsrc
506306;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;46,04104633460;;;;04/07/2013;;;;
506393;;;;SFR_COLL;DSP MAJ - IRISE;T92;047;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,15006143077;;;;02/07/2013;;;;
506394;;;;SFR_COLL;DSP MAJ - IRISE;T92;047;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,15006143077;;;;02/07/2013;;;;
506395;;;;SFR_COLL;DSP MAJ - IRISE;T92;047;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,33336273106;;;;02/07/2013;;;;
506396;;;;SFR_COLL;DSP MAJ - IRISE;T92;033;OR5;OR21;OR21;CST;MCO;OK;;;;E;;;;;37,23027556970;;;;02/07/2013;;;;
506397;;;;SFR_COLL;DSP MAJ - IRISE;T92;033;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;366,04359003200;;;;02/07/2013;;;;
506398;;;;SFR_COLL;DSP MAJ - IRISE;T92;033;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;20,40591440820;;;;02/07/2013;;;;
506121;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;13,16267679300;;;;02/07/2013;;;;
507007;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;138,84950903400;;;;05/07/2013;;;;
507008;;;;SFR_COLL;DSP MAJ - IRISE;T93;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;138,84950903400;;;;05/07/2013;;;;
507011;;;;SFR_COLL;DSP MAJ - IRISE;T92;026;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;4,16185719222;;;;02/07/2013;;;;
507023;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,76283870754;;;;05/07/2013;;;;
506712;;;;SFR_COLL;DSP MAJ - IRISE;T94;076;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;6,09485576100;;;;18/08/2010;;;;
506889;;;;SFR_COLL;DSP MAJ - IRISE;T92;004;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;62,67304275520;;;;12/03/2010;;;;
506897;;;;SFR_COLL;DSP MAJ - IRISE;T94;071;OR13;OR21;OR21;LOC;MCO;OK;;;;E;;;;;488,74623982900;;;;27/06/2013;;;;
506898;;;;SFR_COLL;DSP MAJ - IRISE;T94;042;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;40,69585602050;;;;27/06/2013;;;;
506900;;;;SFR_COLL;DSP MAJ - IRISE;T92;040;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;12,66633021670;;;;04/07/2013;;;;
506901;;;;SFR_COLL;DSP MAJ - IRISE;T93;063;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,42406853449;;;;05/07/2013;;;;
506902;;;;SFR_COLL;DSP MAJ - IRISE;T94;054;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,71731488601;;;;11/05/2010;;;;
506919;;;;SFR_COLL;DSP MAJ - IRISE;T72;-;OR19;OR21;OR21;LOC;MCO;OK;;;;E;;;;;1475,94282107000;;;;05/04/2013;;;;
506922;;;;SFR_COLL;DSP MAJ - IRISE;T93;027;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,64619050713;;;;05/07/2013;;;;
506923;;;;SFR_COLL;DSP MAJ - IRISE;T93;027;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;12,44810183280;;;;05/07/2013;;;;
507188;;;;SFR_COLL;DSP MAJ - IRISE;T92;060;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;12,92464562570;;;;02/07/2013;;;;
507189;;;;SFR_COLL;DSP MAJ - IRISE;T92;060;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;12,92464562570;;;;02/07/2013;;;;
507190;;;;SFR_COLL;DSP MAJ - IRISE;T92;032;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;128,74677414000;;;;02/07/2013;;;;
507191;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;135,98010188900;;;;05/07/2013;;;;
507192;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;135,98010188900;;;;05/07/2013;;;;
507193;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR257;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,55167974148;;;;05/07/2013;;;;
507194;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,06968179458;;;;05/07/2013;;;;
507195;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;13,12044537350;;;;05/07/2013;;;;
506948;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;11,50216840300;;;;05/07/2013;;;;
506949;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;11,50216840300;;;;05/07/2013;;;;
506950;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;63,16700202240;;;;05/07/2013;;;;
506951;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;63,16700202240;;;;05/07/2013;;;;
506952;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR13;OR21;OR21;LOC;MCO;OK;;;;E;;;;;28,55185549580;;;;05/07/2013;;;;
507160;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;3,65287946147;;;;05/07/2013;;;;
507161;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;24,93995063980;;;;05/07/2013;;;;
507162;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;13,22878391990;;;;05/07/2013;;;;
507163;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;21,12841828830;;;;05/07/2013;;;;
507164;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;14,76585567310;;;;05/07/2013;;;;
507165;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;15,34618739620;;;;05/07/2013;;;;
507166;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;42,89290092440;;;;05/07/2013;;;;
507167;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;6,19304101391;;;;05/07/2013;;;;
507168;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;6,01725685617;;;;05/07/2013;;;;
507169;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;1,74142480138;;;;05/07/2013;;;;
507170;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;54,85295561460;;;;05/07/2013;;;;
507171;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;26,64502138690;;;;05/07/2013;;;;
507172;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;31,03427774860;;;;05/07/2013;;;;
507173;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;7,76286474830;;;;05/07/2013;;;;
507174;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;14,53036750810;;;;05/07/2013;;;;
507175;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;8,34536823154;;;;05/07/2013;;;;
507176;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;19,10431316540;;;;05/07/2013;;;;
507177;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;4,27121028281;;;;05/07/2013;;;;
507178;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;5,20151540996;;;;05/07/2013;;;;
507179;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;14,71439870670;;;;05/07/2013;;;;
507180;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;12,68372600300;;;;05/07/2013;;;;
507181;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;8,47555416005;;;;05/07/2013;;;;
507182;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;12,02368816130;;;;05/07/2013;;;;
507183;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;6,15193905481;;;;05/07/2013;;;;
507184;;;;SFR_COLL;DSP MAJ - IRISE;T93;001;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;276,64644749100;;;;05/07/2013;;;;
507185;;;;SFR_COLL;DSP MAJ - IRISE;T93;001;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;276,64644749100;;;;05/07/2013;;;;
507186;;;;SFR_COLL;DSP MAJ - IRISE;T93;001;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,46215663105;;;;05/07/2013;;;;
507187;;;;SFR_COLL;DSP MAJ - IRISE;T93;001;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,53890435182;;;;05/07/2013;;;;
506726;;;;SFR_COLL;DSP MAJ - IRISE;T77;083;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,70832550246;;;;03/03/2010;;;;
506760;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,11031482928;;;;05/07/2013;;;;
506761;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,80492041729;;;;05/07/2013;;;;
506762;;;;SFR_COLL;DSP MAJ - IRISE;T93;001;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,95181160814;;;;05/07/2013;;;;
506763;;;;SFR_COLL;DSP MAJ - IRISE;T93;001;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;16,90646459110;;;;05/07/2013;;;;
506764;;;;SFR_COLL;DSP MAJ - IRISE;T93;001;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;16,90646459110;;;;05/07/2013;;;;
506766;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR255;OR21;OR21;LOC;MCO;OK;;;;E;;;;;115,72289479400;;;;05/07/2013;;;;
506768;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;396,72459342300;;;;05/07/2013;;;;
506769;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,04492488860;;;;05/07/2013;;;;
506773;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR12;OR21;OR21;LOC;MCO;OK;;;;E;;;;;23,11301248990;;;;05/07/2013;;;;
506774;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR13;OR21;OR21;LOC;MCO;OK;;;;E;;;;;192,89905738700;;;;05/07/2013;;;;
506775;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,16038490804;;;;04/07/2013;;;;
506776;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,16038490804;;;;04/07/2013;;;;
506777;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;8,15754775235;;;;04/07/2013;;;;
506778;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;8,15754775235;;;;04/07/2013;;;;
506814;;;;SFR_COLL;DSP MAJ - IRISE;T94;021;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;107,73172951900;;;;05/05/2010;;;;
506815;;;;SFR_COLL;DSP MAJ - IRISE;T94;021;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;107,73172951900;;;;05/05/2010;;;;
506816;;;;SFR_COLL;DSP MAJ - IRISE;T94;037;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,28307904160;;;;26/04/2010;;;;
506817;;;;SFR_COLL;DSP MAJ - IRISE;T94;037;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,28307904160;;;;26/04/2010;;;;
506828;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;6,52470651091;;;;15/04/2010;;;;
506829;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;6,52470651091;;;;15/04/2010;;;;
506830;;;;SFR_COLL;DSP MAJ - IRISE;T94;037;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;21,08922915360;;;;26/04/2010;;;;
506831;;;;SFR_COLL;DSP MAJ - IRISE;T94;037;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;21,08922915360;;;;26/04/2010;;;;
506840;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;38,51639549430;;;;02/07/2013;;;;
506841;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;38,51639549430;;;;02/07/2013;;;;
506842;;;;SFR_COLL;DSP MAJ - IRISE;T92;012;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;3,12820302712;;;;02/07/2013;;;;
506843;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,39410955740;;;;04/07/2013;;;;
506873;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;16,53145926830;;;;05/07/2013;;;;
506521;;;;SFR_COLL;DSP MAJ - IRISE;T94;042;OR255;OR21;OR21;LOC;MCO;OK;;;;E;;;;;21,63359529350;;;;27/06/2013;;;;
506522;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;513,86655889200;;;;02/07/2013;;;;
506523;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,50430938775;;;;02/07/2013;;;;
506524;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,50430938775;;;;02/07/2013;;;;
506525;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,50430938775;;;;02/07/2013;;;;
506526;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,50430938775;;;;02/07/2013;;;;
506527;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,62789372236;;;;02/07/2013;;;;
506528;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,62789372236;;;;02/07/2013;;;;
506529;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,62789372236;;;;02/07/2013;;;;
506530;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,78330278188;;;;02/07/2013;;;;
506531;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,78330278188;;;;02/07/2013;;;;
506532;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,78330278188;;;;02/07/2013;;;;
506533;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,78330278188;;;;02/07/2013;;;;
506534;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,68402108799;;;;02/07/2013;;;;
506535;;;;SFR_COLL;DSP MAJ - IRISE;T92;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,68402108799;;;;02/07/2013;;;;
506561;;;;SFR_COLL;DSP MAJ - IRISE;T95;585;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,96138626884;;;;28/06/2013;;;;
506589;;;;SFR_COLL;DSP MAJ - IRISE;T92;012;OR12;OR21;OR21;LOC;MCO;OK;;;;E;;;;;5,88573871193;;;;02/07/2013;;;;
506590;;;;SFR_COLL;DSP MAJ - IRISE;T92;012;OR12;OR21;OR21;LOC;MCO;OK;;;;E;;;;;5,88573871193;;;;02/07/2013;;;;
506591;;;;SFR_COLL;DSP MAJ - IRISE;T92;012;OR12;OR21;OR21;LOC;MCO;OK;;;;E;;;;;3,09229195258;;;;02/07/2013;;;;
506593;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;45,71652515720;;;;05/07/2013;;;;
506594;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;45,71652515720;;;;05/07/2013;;;;
506595;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;328,07387290500;;;;02/07/2013;;;;
506596;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;5,07712098972;;;;05/07/2013;;;;
506597;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;4,92404214862;;;;05/07/2013;;;;
506598;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,15326042416;;;;05/07/2013;;;;
506600;;;;SFR_COLL;DSP MAJ - IRISE;T93;001;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;45,88190219390;;;;05/07/2013;;;;
506601;;;;SFR_COLL;DSP MAJ - IRISE;T93;001;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;45,88190219390;;;;05/07/2013;;;;
506604;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;354,36347281300;;;;05/07/2013;;;;
506605;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;354,36347281300;;;;05/07/2013;;;;
506606;;;;SFR_COLL;DSP MAJ - IRISE;T93;055;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,41409466711;;;;05/07/2013;;;;
506607;;;;SFR_COLL;DSP MAJ - IRISE;T93;055;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,42749319447;;;;05/07/2013;;;;
506609;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;348,60357371800;;;;02/07/2013;;;;
506624;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;3,75952280553;;;;05/07/2013;;;;
506625;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;66,60162049130;;;;05/07/2013;;;;
506626;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;66,60162049130;;;;05/07/2013;;;;
506953;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;11,19938247970;;;;05/07/2013;;;;
506954;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;13,73717580910;;;;05/07/2013;;;;
506955;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;13,73717580910;;;;05/07/2013;;;;
506956;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,04577474570;;;;05/07/2013;;;;
506957;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,04576515622;;;;05/07/2013;;;;
537959;;;;SFR_COLL;DSP MAJ - IRISE;T92;073;OR15;OR21;OR21;LOC;MCO;OK;;;;E;;;;;1109,53643797000;;;;17/03/2015;;;;
537960;;;;SFR_COLL;DSP MAJ - IRISE;T92;073;OR15;OR21;OR21;LOC;MCO;OK;;;;E;;;;;3,02924502472;;;;17/03/2015;;;;
533479;;;;SFR_COLL;DSP MAJ - IRISE;T92;007;OR13;OR21;OR21;LOC;MCO;OK;;;;E;;;;;600,48198700300;;;;12/03/2015;;;;
582761;;;;SFR_COLL;DSP MAJ - IRISE;T68;S01;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;7,75048821838;;;;30/04/2015;;;;
582762;;;;SFR_COLL;DSP MAJ - IRISE;T68;S01;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;7,75048821838;;;;30/04/2015;;;;
1788557;;;;SFR_COLL;DSP MAJ - IRISE;T077;S000;OR19;OR21;OR21;LOC;MCO;OK;;;;E;PVC;;;;287,64863386900;;;;06/02/2019;;;;
1788559;;;;SFR_COLL;DSP MAJ - IRISE;T077;S000;OR19;OR21;OR21;LOC;MCO;OK;;;;E;PVC;;;;256,34342952100;;;;06/02/2019;;;;
463776;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;127,35501264600;;;;05/07/2013;;;;
463777;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;127,35501264600;;;;05/07/2013;;;;
463778;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;127,35501264600;;;;05/07/2013;;;;
463779;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;127,35501264600;;;;05/07/2013;;;;
434386;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;172,63861408400;;;;05/07/2013;;;;
434387;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;172,63861408400;;;;05/07/2013;;;;
495188;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;172,63861408400;;;;05/07/2013;;;;
495189;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;172,63861408400;;;;05/07/2013;;;;
582467;;;;SFR_COLL;DSP MAJ - IRISE;T58;;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;7,02370373021;;;;30/04/2015;;;;
582468;;;;SFR_COLL;DSP MAJ - IRISE;T58;;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;7,02370373021;;;;30/04/2015;;;;
582469;;;;SFR_COLL;DSP MAJ - IRISE;T58;S00;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;1543,93550318000;;;;30/04/2015;;;;
582759;;;;SFR_COLL;DSP MAJ - IRISE;T58;S01;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;6,13964628942;;;;30/04/2015;;;;
582760;;;;SFR_COLL;DSP MAJ - IRISE;T58;S00;OR19;OR21;OR21;LOC;MCO;OK;;;;E;PVC;;;;276,76510554200;;;;30/04/2015;;;;
3241663;;;;SFR_COLL;DSP MAJ - IRISE;T92;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;TPC;;;;2,71773292045;;;;04/07/2013;;;;
3241660;;;;SFR_COLL;DSP MAJ - IRISE;T92;007;OR21;OR21;OR21;CST;MCO;OK;;;;E;TPC;;;;2,71773292045;;;;04/07/2013;;;;
1795587;;;;SFR_COLL;DSP MAJ - IRISE;T079;S000;OR19;OR21;OR21;LOC;MCO;OK;;;;E;PVC;;;;230,04667782800;;;;07/02/2019;;;;
1795589;;;;SFR_COLL;DSP MAJ - IRISE;T079;S000;OR12;OR21;OR21;LOC;MCO;OK;;;;E;PVC;;;;81,27868202900;;;;07/02/2019;;;;
653815;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;13,56532962960;;;;12/08/2015;;;;
1788560;;;;SFR_COLL;DSP MAJ - IRISE;T077;S000;OR12;OR21;OR21;LOC;MCO;OK;;;;E;PVC;;;;53,17709571030;;;;06/02/2019;;;;
3243260;;;;SFR_COLL;DSP MAJ - IRISE;T92;060;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;258,35633754100;;;;02/07/2013;;;;
3217343;;;;SFR_COLL;DSP MAJ - IRISE;T93;039;OR21;OR21;OR21;CST;MCO;OK;;;;E;PEHD;;;;12,06650527000;;;;05/07/2013;;;;
3217655;;;;SFR_COLL;DSP MAJ - IRISE;T93;039;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;140,11875398500;;;;05/07/2013;;;;
3184381;;;;SFR_COLL;DSP MAJ - IRISE;T92;004;OR21;OR21;OR21;CST;MCO;OK;;;;E;PEHD;;;;3,64904043498;;;;02/07/2013;;;;
3184376;;;;SFR_COLL;DSP MAJ - IRISE;T92;004;OR21;OR21;OR21;CST;MCO;OK;;;;E;PEHD;;;;4,40917343661;;;;02/07/2013;;;;
