cs_code;cs_nb_pas;cs_bp_code;cs_num;cs_type;cs_face;cs_rf_code;cs_comment;cs_creadat;cs_majdate;cs_majsrc;cs_abddate;cs_abdsrc
15359436;;12613939;;E;;RF192;;06/02/2020 00:00;;;;
15450678;;12652343;;E;;RF192;;12/02/2020 00:00;;;;
15456693;;12658104;;E;;RF192;;12/02/2020 00:00;;;;
15456698;;12658104;;E;;RF192;;12/02/2020 00:00;;;;
15478208;;12671858;;E;;RF192;;13/02/2020 00:00;;;;
16018953;;12949683;;E;;RF192;;30/03/2020 00:00;;;;
16019048;;12949682;;E;;RF192;;30/03/2020 00:00;;;;
16034973;;12964028;;E;;RF192;;31/03/2020 00:00;;;;
16035270;;12964024;;E;;RF192;;31/03/2020 00:00;;;;
16035345;;12964018;;E;;RF192;;31/03/2020 00:00;;;;
16170952;;13026418;;E;;RF192;;10/04/2020 00:00;;;;
16214151;;13050098;;E;;RF192;;16/04/2020 00:00;;;;
16217357;;13054258;;E;;RF192;;16/04/2020 00:00;;;;
16428568;;13174899;;E;;RF192;;06/05/2020 00:00;;;;
16550454;;13240195;;E;;RF192;;15/05/2020 00:00;;;;
16609675;;13278899;;E;;RF192;;20/05/2020 00:00;;;;
17907900;;13917939;;E;;RF192;;17/08/2020 00:00;;;;
17998140;;11550898;;E;;RF192;;24/08/2020 00:00;;;;
18251250;;3285401;;E;;RF192;;11/09/2020 00:00;;;;
18415420;;14169183;;E;;RF192;;21/09/2020 00:00;;;;
18420555;;3286142;;E;;RF192;;21/09/2020 00:00;;;;
18517823;;14209457;;E;;RF192;;25/09/2020 00:00;;;;
18521023;;3289167;;E;;RF192;;25/09/2020 00:00;;;;
18667890;;11093941;;E;;RF192;;05/10/2020 00:00;;;;
18755260;;3290232;;E;;RF192;;08/10/2020 00:00;;;;
19293184;;14491379;;E;;RF192;;10/11/2020 00:00;;;;
19610938;;3291998;;E;;RF192;;27/11/2020 00:00;;;;
19613212;;3292002;;E;;RF192;;27/11/2020 00:00;;;;
19693536;;3292834;;E;;RF192;;03/12/2020 00:00;;;;
20005506;;12211378;;E;;RF192;;20/12/2020 00:00;;;;
20129012;;13721777;;E;;RF192;;27/12/2020 00:00;;;;
20190551;;12448177;;E;;RF192;;03/01/2021 00:00;;;;
20200712;;11496818;;E;;RF192;;04/01/2021 00:00;;;;
20258936;;8198003;;E;;RF192;;06/01/2021 00:00;;;;
20393016;;14893944;;E;;RF192;;14/01/2021 00:00;;;;
20405177;;14901315;;E;;RF192;;15/01/2021 00:00;;;;
20677821;;14990258;;E;;RF192;;30/01/2021 00:00;;;;
20677853;;14990259;;E;;RF192;;30/01/2021 00:00;;;;
20677211;;14990259;;E;;RF192;;30/01/2021 00:00;;;;
20713019;;15007219;;E;;RF192;;02/02/2021 00:00;;;;
20714932;;15007219;;E;;RF192;;02/02/2021 00:00;;;;
20801672;;15036337;;E;;RF192;;05/02/2021 00:00;;;;
20809670;;3289378;;E;;RF192;;05/02/2021 00:00;;;;
20951730;;15080498;;E;;RF192;;13/02/2021 00:00;;;;
21184054;;15106099;;E;;RF192;;24/02/2021 00:00;;;;
21223111;;15146747;;E;;RF192;;25/02/2021 00:00;;;;
21349819;;15194099;;E;;RF192;;04/03/2021 00:00;;;;
21429829;;15219062;;E;;RF192;;08/03/2021 00:00;;;;
21441992;;15220041;;E;;RF192;;09/03/2021 00:00;;;;
21453501;;15231857;;E;;RF192;;09/03/2021 00:00;;;;
21673033;;15293299;;E;;RF192;;18/03/2021 00:00;;;;
21699915;;15301963;;E;;RF192;;19/03/2021 00:00;;;;
21734769;;15310902;;E;;RF192;;22/03/2021 00:00;;;;
21753017;;15319556;;E;;RF192;;23/03/2021 00:00;;;;
21763274;;15323381;;E;;RF192;;23/03/2021 00:00;;;;
21773872;;15294577;;E;;RF192;;24/03/2021 00:00;;;;
21798770;;3285609;;E;;RF192;;25/03/2021 00:00;;;;
21800700;;15340017;;E;;RF192;;25/03/2021 00:00;;;;
21818960;;15342272;;E;;RF192;;25/03/2021 00:00;;;;
21818971;;15345137;;E;;RF192;;25/03/2021 00:00;;;;
21819250;;15345777;;E;;RF192;;25/03/2021 00:00;;;;
21879093;;15365965;;E;;RF192;;29/03/2021 00:00;;;;
21891898;;15369139;;E;;RF192;;30/03/2021 00:00;;;;
22326464;;3290144;;E;;RF192;;22/04/2021 00:00;;;;
22485612;;12227724;;E;;RF192;;29/04/2021 00:00;;;;
22759414;;15655217;;E;;RF192;;11/05/2021 00:00;;;;
23101819;;15756345;;E;;RF192;;28/05/2021 00:00;;;;
23109515;;15756345;;E;;RF192;;28/05/2021 00:00;;;;
24046466;;3289621;;E;;RF192;;07/07/2021 00:00;;;;
24408081;;16179057;;E;;RF192;;23/07/2021 00:00;;;;
24437175;;16184833;;E;;RF192;;26/07/2021 00:00;;;;
24463756;;16202097;;E;;RF192;;26/07/2021 00:00;;;;
24882624;;16318902;;E;;RF192;;16/08/2021 00:00;;;;
24989180;;3288916;;E;;RF192;;20/08/2021 00:00;;;;
25078477;;5362403;;E;;RF192;;25/08/2021 00:00;;;;
27593654;;3286166;;E;;RF192;;18/11/2021 00:00;;;;
27735743;;17168833;;E;;RF192;;21/11/2021 00:00;;;;
27824055;;3285608;;E;;RF192;;23/11/2021 00:00;;;;
30577332;;3292035;;E;;RF192;;02/02/2022 00:00;;;;
32249353;;18173937;;E;;RF192;;22/03/2022 00:00;;;;
35975412;;3288410;;E;;RF192;;04/07/2022 00:00;;;;
38570973;;12671220;;E;;RF192;;19/09/2022 00:00;;;;
38716542;;11334258;;E;;RF192;;22/09/2022 00:00;;;;
38786933;;11904497;;E;;RF192;;23/09/2022 00:00;;;;
38819289;;11544178;;E;;RF192;;26/09/2022 00:00;;;;
39025342;;15052338;;E;;RF192;;29/09/2022 00:00;;;;
39519089;;14966897;;E;;RF192;;12/10/2022 00:00;;;;
39774772;;12673476;;E;;RF192;;20/10/2022 00:00;;;;
39995270;;12661635;;E;;RF192;;26/10/2022 00:00;;;;
40574135;;12540045;;E;;RF192;;15/11/2022 00:00;;;;
40615739;;19357617;;E;;RF192;;15/11/2022 00:00;;;;
40712377;;12658103;;E;;RF192;;17/11/2022 00:00;;;;
44155661;;20700978;;E;;RF192;;06/02/2023 00:00;;;;
44453813;;20729140;;E;;RF192;;14/02/2023 00:00;;;;
44597494;;3718225;;E;;RF192;;17/02/2023 00:00;;;;
44610626;;20782580;;E;;RF192;;17/02/2023 00:00;;;;
44783410;;20825470;;E;;RF192;;23/02/2023 00:00;;;;
45111417;;3290196;;E;;RF192;;07/03/2023 00:00;;;;
45417982;;20970424;;E;;RF192;;15/03/2023 00:00;;;;
46230450;;5001460;;E;;RF192;;10/04/2023 00:00;;;;
47049019;;20806908;;E;;RF192;;05/05/2023 00:00;;;;
47401330;;3290488;;E;;RF192;;15/05/2023 00:00;;;;
47401335;;3290488;;E;;RF192;;15/05/2023 00:00;;;;
47662145;;21220337;;E;;RF192;;21/05/2023 00:00;;;;
47961673;;21407857;;E;;RF192;;26/05/2023 00:00;;;;
48777971;;3291253;;E;;RF192;;16/06/2023 00:00;;;;
49130611;;3291211;;E;;RF192;;28/06/2023 00:00;;;;
49209335;;5103825;;E;;RF192;;30/06/2023 00:00;;;;
1719430;;3286529;;E;;RF192;;07/10/2002 00:00;;;;
1719443;;3286529;;E;;RF192;;07/10/2002 00:00;;;;
1728147;;3291005;;E;;RF192;;23/05/2001 00:00;;;;
1748059;;3286558;;E;;RF192;;04/01/2002 00:00;;;;
1760332;;3284673;;E;;RF192;;26/03/2002 00:00;;;;
1760361;;3284910;;E;;RF192;;22/01/2003 00:00;;;;
1761339;;3290869;;E;;RF192;;20/06/2002 00:00;;;;
1761342;;3290869;;E;;RF192;;20/06/2002 00:00;;;;
1761880;;3286485;;E;;RF192;;23/04/2002 00:00;;;;
1761927;;3285391;;E;;RF192;;23/04/2002 00:00;;;;
1761941;;3285477;;E;;RF192;;23/04/2002 00:00;;;;
1762412;;3286430;;E;;RF192;;08/10/2002 00:00;;;;
1762510;;3286385;;E;;RF192;;20/02/2003 00:00;;;;
1762555;;3285958;;E;;RF192;;23/08/2002 00:00;;;;
1762591;;3291756;;E;;RF192;;24/09/2002 00:00;;;;
1762612;;3290549;;E;;RF192;;24/09/2002 00:00;;;;
1762642;;3290817;;E;;RF192;;02/10/2002 00:00;;;;
1762793;;3289220;;E;;RF192;;23/08/2002 00:00;;;;
1767035;;3290265;;E;;RF192;;04/11/2004 00:00;;;;
1767142;;3289621;;E;;RF192;;24/07/2002 00:00;;;;
1768671;;3291481;;E;;RF192;;09/08/2002 00:00;;;;
1769223;;3291646;;E;;RF192;;09/08/2002 00:00;;;;
1769686;;3289099;;E;;RF192;;04/10/2002 00:00;;;;
1770328;;3284763;;E;;RF192;;11/09/2002 00:00;;;;
1770605;;3287776;;E;;RF192;;11/09/2002 00:00;;;;
1770779;;3286358;;E;;RF192;;11/09/2002 00:00;;;;
1770782;;3286358;;E;;RF192;;11/09/2002 00:00;;;;
1771087;;3286889;;E;;RF192;;09/10/2002 00:00;;;;
1771836;;3290388;;E;;RF192;;10/10/2002 00:00;;;;
1772113;;3292871;;E;;RF192;;25/09/2002 00:00;;;;
1772650;;3286422;;E;;RF192;;07/10/2002 00:00;;;;
1772725;;3291071;;E;;RF192;;07/10/2002 00:00;;;;
1773079;;3288346;;E;;RF192;;09/10/2002 00:00;;;;
1773136;;3289662;;E;;RF192;;09/10/2002 00:00;;;;
1773299;;3291253;;E;;RF192;;07/10/2002 00:00;;;;
1773801;;3292900;;E;;RF192;;10/10/2002 00:00;;;;
1773994;;3290484;;E;;RF192;;27/11/2002 00:00;;;;
1774037;;3290618;;E;;RF192;;08/01/2003 00:00;;;;
1774541;;3291015;;E;;RF192;;21/10/2002 00:00;;;;
1774624;;3290790;;E;;RF192;;21/10/2002 00:00;;;;
1775230;;3290485;;E;;RF192;;21/10/2002 00:00;;;;
1775231;;3290485;;E;;RF192;;21/10/2002 00:00;;;;
1779237;;3290962;;E;;RF192;;26/02/2007 00:00;;;;
1779275;;3291662;;E;;RF192;;06/01/2003 00:00;;;;
1779712;;3290602;;E;;RF192;;03/02/2003 00:00;;;;
1779936;;3285280;;E;;RF192;;12/08/2003 00:00;;;;
1780196;;3286523;;E;;RF192;;06/02/2003 00:00;;;;
1780250;;3286351;;E;;RF192;;06/02/2003 00:00;;;;
1780274;;3286285;;E;;RF192;;06/02/2003 00:00;;;;
1780818;;3290555;;E;;RF192;;24/02/2003 00:00;;;;
1780819;;3290555;;E;;RF192;;24/02/2003 00:00;;;;
1781839;;3289219;;E;;RF192;;18/04/2003 00:00;;;;
1784761;;3284909;;E;;RF192;;03/09/2004 00:00;;;;
1787999;;3288410;;E;;RF192;;19/09/2003 00:00;;;;
1788039;;3289238;;E;;RF192;;24/09/2003 00:00;;;;
1790369;;3289327;;E;;RF192;;28/09/2003 00:00;;;;
1791106;;3291769;;E;;RF192;;28/09/2003 00:00;;;;
1792020;;3284534;;E;;RF192;;10/10/2003 00:00;;;;
1793956;;3286540;;E;;RF192;;16/10/2003 00:00;;;;
1794049;;3288321;;E;;RF192;;16/10/2003 00:00;;;;
1794753;;3286532;;E;;RF192;;16/10/2003 00:00;;;;
1795629;;3284622;;E;;RF192;;16/10/2003 00:00;;;;
1797348;;3286408;;E;;RF192;;31/10/2007 00:00;;;;
1797353;;3286408;;E;;RF192;;31/10/2007 00:00;;;;
1797372;;3286408;;E;;RF192;;09/03/2004 00:00;;;;
1797531;;3291125;;E;;RF192;;09/03/2004 00:00;;;;
1797789;;3284882;;E;;RF192;;09/03/2004 00:00;;;;
1798591;;3286849;;E;;RF192;;28/04/2004 00:00;;;;
1800411;;3290812;;E;;RF192;;28/04/2004 00:00;;;;
1800776;;3286264;;E;;RF192;;28/04/2004 00:00;;;;
1800908;;3291229;;E;;RF192;;28/04/2004 00:00;;;;
1803396;;3292921;;E;;RF192;;15/05/2004 00:00;;;;
1803977;;3284393;;E;;RF192;;15/05/2004 00:00;;;;
1804898;;3291232;;E;;RF192;;15/05/2004 00:00;;;;
1805159;;3284362;;E;;RF192;;15/05/2004 00:00;;;;
1806260;;3290506;;E;;RF192;;26/05/2004 00:00;;;;
1806339;;3287336;;E;;RF192;;21/11/2006 00:00;;;;
1811607;;3291789;;E;;RF192;;16/06/2004 00:00;;;;
1812134;;3291165;;E;;RF192;;16/06/2004 00:00;;;;
1814642;;3289473;;E;;RF192;;05/07/2004 00:00;;;;
1815221;;3292296;;E;;RF192;;05/07/2004 00:00;;;;
1815237;;3292107;;E;;RF192;;05/07/2004 00:00;;;;
1815864;;3292518;;E;;RF192;;05/07/2004 00:00;;;;
1816050;;3291454;;E;;RF192;;05/07/2004 00:00;;;;
1817113;;3284468;;E;;RF192;;05/07/2004 00:00;;;;
1817138;;3284465;;E;;RF192;;05/07/2004 00:00;;;;
1817182;;3284463;;E;;RF192;;05/07/2004 00:00;;;;
1817664;;3283250;;E;;RF192;;05/07/2004 00:00;;;;
1817839;;3283295;;E;;RF192;;05/07/2004 00:00;;;;
1818386;;3283380;;E;;RF192;;05/07/2004 00:00;;;;
1818424;;3283385;;E;;RF192;;05/07/2004 00:00;;;;
1818762;;3287096;;E;;RF192;;05/07/2004 00:00;;;;
1818812;;3292550;;E;;RF192;;27/08/2004 00:00;;;;
1820638;;3286725;;E;;RF192;;27/08/2004 00:00;;;;
1823395;;3284356;;E;;RF192;;23/09/2004 00:00;;;;
1826350;;3290421;;E;;RF192;;29/09/2004 00:00;;;;
1829659;;3291844;;E;;RF192;;08/10/2004 00:00;;;;
1830356;;3289467;;E;;RF192;;08/10/2004 00:00;;;;
1830991;;3292582;;E;;RF192;;19/10/2004 00:00;;;;
1831106;;3291209;;E;;RF192;;19/10/2004 00:00;;;;
1831112;;3291258;;E;;RF192;;19/10/2004 00:00;;;;
1831534;;3292347;;E;;RF192;;08/02/2008 00:00;;;;
1831862;;3290670;;E;;RF192;;19/10/2004 00:00;;;;
1831955;;3290769;;E;;RF192;;19/10/2004 00:00;;;;
1831963;;3290769;;E;;RF192;;19/10/2004 00:00;;;;
1831970;;3290769;;E;;RF192;;19/10/2004 00:00;;;;
1834350;;3284529;;E;;RF192;;25/10/2004 00:00;;;;
1834589;;3290774;;E;;RF192;;25/10/2004 00:00;;;;
1835673;;3285328;;E;;RF192;;25/10/2004 00:00;;;;
1837632;;3288916;;E;;RF192;;30/11/2004 00:00;;;;
1838274;;3291782;;E;;RF192;;30/11/2004 00:00;;;;
1839774;;3291858;;E;;RF192;;09/12/2004 00:00;;;;
1839786;;3291858;;E;;RF192;;09/12/2004 00:00;;;;
1839806;;3291793;;E;;RF192;;09/12/2004 00:00;;;;
1843428;;3286483;;E;;RF192;;17/01/2005 00:00;;;;
1843671;;3286821;;E;;RF192;;17/01/2005 00:00;;;;
1844198;;3286821;;E;;RF192;;17/01/2005 00:00;;;;
1844761;;3289981;;E;;RF192;;01/02/2005 00:00;;;;
1845677;;3289215;;E;;RF192;;08/03/2005 00:00;;;;
1846100;;3289485;;E;;RF192;;08/03/2005 00:00;;;;
1846337;;3289362;;E;;RF192;;08/03/2005 00:00;;;;
1846421;;3289578;;E;;RF192;;08/03/2005 00:00;;;;
1846489;;3289873;;E;;RF192;;08/03/2005 00:00;;;;
1848362;;3290354;;E;;RF192;;13/09/2012 00:00;;;;
1848387;;3290405;;E;;RF192;;12/04/2005 00:00;;;;
1849369;;3287788;;E;;RF192;;25/04/2005 00:00;;;;
1850804;;3290511;;E;;RF192;;19/01/2009 00:00;;;;
1851134;;3291210;;E;;RF192;;25/04/2005 00:00;;;;
1855921;;3292196;;E;;RF192;;24/06/2005 00:00;;;;
1855938;;3292196;;E;;RF192;;24/06/2005 00:00;;;;
1856378;;3291866;;E;;RF192;;24/06/2005 00:00;;;;
1856382;;3291866;;E;;RF192;;24/06/2005 00:00;;;;
1857196;;3287439;;E;;RF192;;03/07/2005 00:00;;;;
1862760;;3291236;;E;;RF192;;30/07/2005 00:00;;;;
1865844;;3286914;;E;;RF192;;30/07/2005 00:00;;;;
1867063;;3287057;;E;;RF192;;30/07/2005 00:00;;;;
1867549;;3287041;;E;;RF192;;30/07/2005 00:00;;;;
1870584;;3292897;;E;;RF192;;28/09/2005 00:00;;;;
1871150;;3291169;;E;;RF192;;28/09/2005 00:00;;;;
1871207;;3291119;;E;;RF192;;28/09/2005 00:00;;;;
1874053;;3290276;;E;;RF192;;24/10/2005 00:00;;;;
1874798;;3287456;;E;;RF192;;14/11/2005 00:00;;;;
1874861;;3287265;;E;;RF192;;14/11/2005 00:00;;;;
1875142;;3287463;;E;;RF192;;14/11/2005 00:00;;;;
1877318;;3302662;;E;;RF192;;17/11/2005 00:00;;;;
1877652;;3284261;;E;;RF192;;17/11/2005 00:00;;;;
1880898;;3288741;;E;;RF192;;20/12/2005 00:00;;;;
1881526;;3291544;;E;;RF192;;20/12/2005 00:00;;;;
1882812;;3292455;;E;;RF192;;21/12/2005 00:00;;;;
1883249;;3289236;;E;;RF192;;21/12/2005 00:00;;;;
1883278;;3289211;;E;;RF192;;21/12/2005 00:00;;;;
1883678;;3288943;;E;;RF192;;21/12/2005 00:00;;;;
1883681;;3288943;;E;;RF192;;21/12/2005 00:00;;;;
1883717;;3287482;;E;;RF192;;21/12/2005 00:00;;;;
1884054;;3284422;;E;;RF192;;21/12/2005 00:00;;;;
1888868;;3290504;;E;;RF192;;10/03/2006 00:00;;;;
1888871;;3290504;;E;;RF192;;10/03/2006 00:00;;;;
1892626;;3286919;;E;;RF192;;18/04/2006 00:00;;;;
1893456;;3291613;;E;;RF192;;25/04/2006 00:00;;;;
1893897;;3287728;;E;;RF192;;25/04/2006 00:00;;;;
1895349;;3285593;;E;;RF192;;26/04/2006 00:00;;;;
1895638;;3285430;;E;;RF192;;26/04/2006 00:00;;;;
1896019;;3287060;;E;;RF192;;26/04/2006 00:00;;;;
1902014;;3289833;;E;;RF192;;13/06/2006 00:00;;;;
1908388;;3287993;;E;;RF192;;07/09/2006 00:00;;;;
1908670;;3288001;;E;;RF192;;01/09/2006 00:00;;;;
1910668;;3290630;;E;;RF192;;13/09/2006 00:00;;;;
1910872;;3290566;;E;;RF192;;20/09/2006 00:00;;;;
1911094;;3290873;;E;;RF192;;20/09/2006 00:00;;;;
1913365;;3289272;;E;;RF192;;25/09/2006 00:00;;;;
1913370;;3289272;;E;;RF192;;25/09/2006 00:00;;;;
1913431;;3290117;;E;;RF192;;25/09/2006 00:00;;;;
1923107;;3289591;;E;;RF192;;25/10/2006 00:00;;;;
1925739;;3290587;;E;;RF192;;31/10/2006 00:00;;;;
1950415;;3290949;;E;;RF192;;12/01/2007 00:00;;;;
1951953;;3288478;;E;;RF192;;23/01/2007 00:00;;;;
1952048;;3290599;;E;;RF192;;23/01/2007 00:00;;;;
1953587;;3290927;;E;;RF192;;29/01/2007 00:00;;;;
1957661;;3287371;;E;;RF192;;01/02/2007 00:00;;;;
1957681;;3286206;;E;;RF192;;01/02/2007 00:00;;;;
1957709;;3284953;;E;;RF192;;01/02/2007 00:00;;;;
1957714;;3284953;;E;;RF192;;01/02/2007 00:00;;;;
1958364;;3285632;;E;;RF192;;01/02/2007 00:00;;;;
1960527;;3285404;;E;;RF192;;06/03/2007 00:00;;;;
1963900;;3289477;;E;;RF192;;28/03/2007 00:00;;;;
1964194;;3286719;;E;;RF192;;28/03/2007 00:00;;;;
1964209;;3286719;;E;;RF192;;28/03/2007 00:00;;;;
1964502;;3291677;;E;;RF192;;28/03/2007 00:00;;;;
1964609;;3291100;;E;;RF192;;06/04/2007 00:00;;;;
1964615;;3291100;;E;;RF192;;06/04/2007 00:00;;;;
1975661;;3291228;;E;;RF192;;10/07/2007 00:00;;;;
1976496;;3289633;;E;;RF192;;10/07/2007 00:00;;;;
1976568;;3290849;;E;;RF192;;17/07/2007 00:00;;;;
1976616;;3290882;;E;;RF192;;17/07/2007 00:00;;;;
1976731;;3286260;;E;;RF192;;17/07/2007 00:00;;;;
1977480;;3288531;;E;;RF192;;26/07/2007 00:00;;;;
1977546;;3290807;;E;;RF192;;26/07/2007 00:00;;;;
1978138;;3290850;;E;;RF192;;26/07/2007 00:00;;;;
1978973;;3291779;;E;;RF192;;08/08/2007 00:00;;;;
1981793;;3291637;;E;;RF192;;22/08/2007 00:00;;;;
1983376;;3290989;;E;;RF192;;29/08/2007 00:00;;;;
1983551;;3285639;;E;;RF192;;29/08/2007 00:00;;;;
1983553;;3285639;;E;;RF192;;29/08/2007 00:00;;;;
1985619;;3291126;;E;;RF192;;18/09/2007 00:00;;;;
1985647;;3291090;;E;;RF192;;18/09/2007 00:00;;;;
1990926;;3285387;;E;;RF192;;22/10/2007 00:00;;;;
1991029;;3291042;;E;;RF192;;22/10/2007 00:00;;;;
1991051;;3291042;;E;;RF192;;22/10/2007 00:00;;;;
1991165;;3288423;;E;;RF192;;22/10/2007 00:00;;;;
1992842;;3291586;;E;;RF192;;12/11/2007 00:00;;;;
1992851;;3291586;;E;;RF192;;12/11/2007 00:00;;;;
1994401;;3291167;;E;;RF192;;03/12/2007 00:00;;;;
2029375;;3291732;;E;;RF192;;03/01/2008 00:00;;;;
2029425;;3290497;;E;;RF192;;03/01/2008 00:00;;;;
2031174;;3283993;;E;;RF192;;10/01/2008 00:00;;;;
2031585;;3291314;;E;;RF192;;16/01/2008 00:00;;;;
2031739;;3283995;;E;;RF192;;10/01/2008 00:00;;;;
2037472;;3291763;;E;;RF192;;04/02/2008 00:00;;;;
2037494;;3291772;;E;;RF192;;04/02/2008 00:00;;;;
2037595;;3290486;;E;;RF192;;05/02/2008 00:00;;;;
2037599;;3290486;;E;;RF192;;05/02/2008 00:00;;;;
2037978;;3292344;;E;;RF192;;08/02/2008 00:00;;;;
2040999;;3290560;;E;;RF192;;20/03/2008 00:00;;;;
2041397;;3290569;;E;;RF192;;20/03/2008 00:00;;;;
2050056;;3291239;;E;;RF192;;30/04/2008 00:00;;;;
2050057;;3291239;;E;;RF192;;30/04/2008 00:00;;;;
2050061;;3291239;;E;;RF192;;30/04/2008 00:00;;;;
2058570;;3286476;;E;;RF192;;24/06/2008 00:00;;;;
2059116;;3291268;;E;;RF192;;01/07/2008 00:00;;;;
2061898;;3284962;;E;;RF192;;10/07/2008 00:00;;;;
2061905;;3284962;;E;;RF192;;10/07/2008 00:00;;;;
2069477;;3290788;;E;;RF192;;06/08/2008 00:00;;;;
2069481;;3290788;;E;;RF192;;06/08/2008 00:00;;;;
2071699;;3290696;;E;;RF192;;28/08/2008 00:00;;;;
2073999;;3290635;;E;;RF192;;28/08/2008 00:00;;;;
2079800;;3285586;;E;;RF192;;14/10/2008 00:00;;;;
2091437;;3285352;;E;;RF192;;12/01/2009 00:00;;;;
2092397;;3285713;;E;;RF192;;21/01/2009 00:00;;;;
2093883;;3292034;;E;;RF192;;22/01/2009 00:00;;;;
2094305;;3284112;;E;;RF192;;27/01/2009 00:00;;;;
2102939;;3286380;;E;;RF192;;09/03/2009 00:00;;;;
2106679;;3288497;;E;;RF192;;26/03/2009 00:00;;;;
2106735;;3288519;;E;;RF192;;26/03/2009 00:00;;;;
2108419;;3288088;;E;;RF192;;09/04/2009 00:00;;;;
2108527;;3287890;;E;;RF192;;09/04/2009 00:00;;;;
2114979;;3285005;;E;;RF192;;15/05/2009 00:00;;;;
2118721;;3289072;;E;;RF192;;04/06/2009 00:00;;;;
2119242;;3285401;;E;;RF192;;04/06/2009 00:00;;;;
2120616;;3290783;;E;;RF192;;12/06/2009 00:00;;;;
2122339;;3291517;;E;;RF192;;30/06/2009 00:00;;;;
2122403;;3291490;;E;;RF192;;30/06/2009 00:00;;;;
2126493;;3291865;;E;;RF192;;15/07/2009 00:00;;;;
2126499;;3291865;;E;;RF192;;15/07/2009 00:00;;;;
2126953;;3289608;;E;;RF192;;21/07/2009 00:00;;;;
2127004;;3289623;;E;;RF192;;20/07/2009 00:00;;;;
2127141;;3290402;;E;;RF192;;21/07/2009 00:00;;;;
2127177;;3289254;;E;;RF192;;17/07/2009 00:00;;;;
2127495;;3289298;;E;;RF192;;21/07/2009 00:00;;;;
2127570;;3288420;;E;;RF192;;21/07/2009 00:00;;;;
2127634;;3288338;;E;;RF192;;21/07/2009 00:00;;;;
2127678;;3288425;;E;;RF192;;21/07/2009 00:00;;;;
2127928;;3289363;;E;;RF192;;21/07/2009 00:00;;;;
2127972;;3290408;;E;;RF192;;21/07/2009 00:00;;;;
2128156;;3289468;;E;;RF192;;21/07/2009 00:00;;;;
2128230;;3289493;;E;;RF192;;21/07/2009 00:00;;;;
2128312;;3289256;;E;;RF192;;21/07/2009 00:00;;;;
2128524;;3290381;;E;;RF192;;21/07/2009 00:00;;;;
2129294;;3288345;;E;;RF192;;20/07/2009 00:00;;;;
2129383;;3288140;;E;;RF192;;20/07/2009 00:00;;;;
2129387;;3288140;;E;;RF192;;20/07/2009 00:00;;;;
2129529;;3288592;;E;;RF192;;20/07/2009 00:00;;;;
2129576;;3288577;;E;;RF192;;20/07/2009 00:00;;;;
2129636;;3288654;;E;;RF192;;20/07/2009 00:00;;;;
2129933;;3289016;;E;;RF192;;20/07/2009 00:00;;;;
2130209;;3288845;;E;;RF192;;20/07/2009 00:00;;;;
2130366;;3288062;;E;;RF192;;20/07/2009 00:00;;;;
2130505;;3288146;;E;;RF192;;20/07/2009 00:00;;;;
2131378;;3290881;;E;;RF192;;03/08/2009 00:00;;;;
2131454;;3290880;;E;;RF192;;03/08/2009 00:00;;;;
2131581;;3290782;;E;;RF192;;03/08/2009 00:00;;;;
2134186;;3290756;;E;;RF192;;04/09/2009 00:00;;;;
2135620;;3291933;;E;;RF192;;23/09/2009 00:00;;;;
2135630;;3291933;;E;;RF192;;23/09/2009 00:00;;;;
2136924;;3291980;;E;;RF192;;06/10/2009 00:00;;;;
2141701;;3289267;;E;;RF192;;30/10/2009 00:00;;;;
2146839;;3286444;;E;;RF192;;11/12/2009 00:00;;;;
2147021;;3290871;;E;;RF192;;09/12/2009 00:00;;;;
2148196;;3289823;;E;;RF192;;09/12/2009 00:00;;;;
2148722;;3284544;;E;;RF192;;09/12/2009 00:00;;;;
2151968;;3290690;;E;;RF192;;05/01/2010 00:00;;;;
2151984;;3290690;;E;;RF192;;05/01/2010 00:00;;;;
2152419;;3284453;;E;;RF192;;08/01/2010 00:00;;;;
2152641;;3292423;;E;;RF192;;14/01/2010 00:00;;;;
2155824;;3292858;;E;;RF192;;01/02/2010 00:00;;;;
2158629;;3290601;;E;;RF192;;16/02/2010 00:00;;;;
2159623;;3292431;;E;;RF192;;24/02/2010 00:00;;;;
2162052;;3284447;;E;;RF192;;16/03/2010 00:00;;;;
2164539;;3289233;;E;;RF192;;08/04/2010 00:00;;;;
2166626;;3292324;;E;;RF192;;20/04/2010 00:00;;;;
2169679;;3290728;;E;;RF192;;20/04/2010 00:00;;;;
2179465;;3291733;;E;;RF192;;13/07/2010 00:00;;;;
2179471;;3291733;;E;;RF192;;13/07/2010 00:00;;;;
2186148;;3284931;;E;;RF192;;20/09/2010 00:00;;;;
2186267;;3284912;;E;;RF192;;20/09/2010 00:00;;;;
2202962;;3291309;;E;;RF192;;02/12/2010 00:00;;;;
2208278;;3290291;;E;;RF192;;18/01/2011 00:00;;;;
2208302;;3289214;;E;;RF192;;18/01/2011 00:00;;;;
2211026;;3291086;;E;;RF192;;01/02/2011 00:00;;;;
2211193;;3291231;;E;;RF192;;02/02/2011 00:00;;;;
2211220;;3291120;;E;;RF192;;01/02/2011 00:00;;;;
2211241;;3291120;;E;;RF192;;01/02/2011 00:00;;;;
2211354;;3291040;;E;;RF192;;01/02/2011 00:00;;;;
2211376;;3291043;;E;;RF192;;01/02/2011 00:00;;;;
